work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,Identifier
2020,SE,FT,Machine Learning Engineer,150000,USD,150000,US,50,US,L,2020SEFTMachine Learning Engineer150000USD150000US50USL
2020,EN,FT,Data Analyst,72000,USD,72000,US,100,US,L,2020ENFTData Analyst72000USD72000US100USL
2020,SE,FT,Lead Data Scientist,190000,USD,190000,US,100,US,S,2020SEFTLead Data Scientist190000USD190000US100USS
2020,MI,FT,Data Scientist,11000000,HUF,35735,HU,50,HU,L,2020MIFTData Scientist11000000HUF35735HU50HUL
2020,MI,FT,Business Data Analyst,135000,USD,135000,US,100,US,L,2020MIFTBusiness Data Analyst135000USD135000US100USL
2020,SE,FT,Lead Data Engineer,125000,USD,125000,NZ,50,NZ,S,2020SEFTLead Data Engineer125000USD125000NZ50NZS
2020,EN,FT,Data Scientist,45000,EUR,51321,FR,0,FR,S,2020ENFTData Scientist45000EUR51321FR0FRS
2020,MI,FT,Data Scientist,3000000,INR,40481,IN,0,IN,L,2020MIFTData Scientist3000000INR40481IN0INL
2020,EN,FT,Data Scientist,35000,EUR,39916,FR,0,FR,M,2020ENFTData Scientist35000EUR39916FR0FRM
2020,MI,FT,Lead Data Analyst,87000,USD,87000,US,100,US,L,2020MIFTLead Data Analyst87000USD87000US100USL
2020,MI,FT,Data Analyst,85000,USD,85000,US,100,US,L,2020MIFTData Analyst85000USD85000US100USL
2020,MI,FT,Data Analyst,8000,USD,8000,PK,50,PK,L,2020MIFTData Analyst8000USD8000PK50PKL
2020,EN,FT,Data Engineer,4450000,JPY,41689,JP,100,JP,S,2020ENFTData Engineer4450000JPY41689JP100JPS
2020,SE,FT,Big Data Engineer,100000,EUR,114047,PL,100,GB,S,2020SEFTBig Data Engineer100000EUR114047PL100GBS
2020,EN,FT,Data Science Consultant,423000,INR,5707,IN,50,IN,M,2020ENFTData Science Consultant423000INR5707IN50INM
2020,MI,FT,Lead Data Engineer,56000,USD,56000,PT,100,US,M,2020MIFTLead Data Engineer56000USD56000PT100USM
2020,MI,FT,Machine Learning Engineer,299000,CNY,43331,CN,0,CN,M,2020MIFTMachine Learning Engineer299000CNY43331CN0CNM
2020,MI,FT,Product Data Analyst,450000,INR,6072,IN,100,IN,L,2020MIFTProduct Data Analyst450000INR6072IN100INL
2020,SE,FT,Data Engineer,42000,EUR,47899,GR,50,GR,L,2020SEFTData Engineer42000EUR47899GR50GRL
2020,MI,FT,BI Data Analyst,98000,USD,98000,US,0,US,M,2020MIFTBI Data Analyst98000USD98000US0USM
2020,MI,FT,Lead Data Scientist,115000,USD,115000,AE,0,AE,L,2020MIFTLead Data Scientist115000USD115000AE0AEL
2020,EX,FT,Director of Data Science,325000,USD,325000,US,100,US,L,2020EXFTDirector of Data Science325000USD325000US100USL
2020,EN,FT,Research Scientist,42000,USD,42000,NL,50,NL,L,2020ENFTResearch Scientist42000USD42000NL50NLL
2020,SE,FT,Data Engineer,720000,MXN,33511,MX,0,MX,S,2020SEFTData Engineer720000MXN33511MX0MXS
2020,EN,CT,Business Data Analyst,100000,USD,100000,US,100,US,L,2020ENCTBusiness Data Analyst100000USD100000US100USL
2020,SE,FT,Machine Learning Manager,157000,CAD,117104,CA,50,CA,L,2020SEFTMachine Learning Manager157000CAD117104CA50CAL
2020,MI,FT,Data Engineering Manager,51999,EUR,59303,DE,100,DE,S,2020MIFTData Engineering Manager51999EUR59303DE100DES
2020,EN,FT,Big Data Engineer,70000,USD,70000,US,100,US,L,2020ENFTBig Data Engineer70000USD70000US100USL
2020,SE,FT,Data Scientist,60000,EUR,68428,GR,100,US,L,2020SEFTData Scientist60000EUR68428GR100USL
2020,MI,FT,Research Scientist,450000,USD,450000,US,0,US,M,2020MIFTResearch Scientist450000USD450000US0USM
2020,MI,FT,Data Analyst,41000,EUR,46759,FR,50,FR,L,2020MIFTData Analyst41000EUR46759FR50FRL
2020,MI,FT,Data Engineer,65000,EUR,74130,AT,50,AT,L,2020MIFTData Engineer65000EUR74130AT50ATL
2020,MI,FT,Data Science Consultant,103000,USD,103000,US,100,US,L,2020MIFTData Science Consultant103000USD103000US100USL
2020,EN,FT,Machine Learning Engineer,250000,USD,250000,US,50,US,L,2020ENFTMachine Learning Engineer250000USD250000US50USL
2020,EN,FT,Data Analyst,10000,USD,10000,NG,100,NG,S,2020ENFTData Analyst10000USD10000NG100NGS
2020,EN,FT,Machine Learning Engineer,138000,USD,138000,US,100,US,S,2020ENFTMachine Learning Engineer138000USD138000US100USS
2020,MI,FT,Data Scientist,45760,USD,45760,PH,100,US,S,2020MIFTData Scientist45760USD45760PH100USS
2020,EX,FT,Data Engineering Manager,70000,EUR,79833,ES,50,ES,L,2020EXFTData Engineering Manager70000EUR79833ES50ESL
2020,MI,FT,Machine Learning Infrastructure Engineer,44000,EUR,50180,PT,0,PT,M,2020MIFTMachine Learning Infrastructure Engineer44000EUR50180PT0PTM
2020,MI,FT,Data Engineer,106000,USD,106000,US,100,US,L,2020MIFTData Engineer106000USD106000US100USL
2020,MI,FT,Data Engineer,88000,GBP,112872,GB,50,GB,L,2020MIFTData Engineer88000GBP112872GB50GBL
2020,EN,PT,ML Engineer,14000,EUR,15966,DE,100,DE,S,2020ENPTML Engineer14000EUR15966DE100DES
2020,MI,FT,Data Scientist,60000,GBP,76958,GB,100,GB,S,2020MIFTData Scientist60000GBP76958GB100GBS
2020,SE,FT,Data Engineer,188000,USD,188000,US,100,US,L,2020SEFTData Engineer188000USD188000US100USL
2020,MI,FT,Data Scientist,105000,USD,105000,US,100,US,L,2020MIFTData Scientist105000USD105000US100USL
2020,MI,FT,Data Engineer,61500,EUR,70139,FR,50,FR,L,2020MIFTData Engineer61500EUR70139FR50FRL
2020,EN,FT,Data Analyst,450000,INR,6072,IN,0,IN,S,2020ENFTData Analyst450000INR6072IN0INS
2020,EN,FT,Data Analyst,91000,USD,91000,US,100,US,L,2020ENFTData Analyst91000USD91000US100USL
2020,EN,FT,AI Scientist,300000,DKK,45896,DK,50,DK,S,2020ENFTAI Scientist300000DKK45896DK50DKS
2020,EN,FT,Data Engineer,48000,EUR,54742,PK,100,DE,L,2020ENFTData Engineer48000EUR54742PK100DEL
2020,SE,FL,Computer Vision Engineer,60000,USD,60000,RU,100,US,S,2020SEFLComputer Vision Engineer60000USD60000RU100USS
2020,SE,FT,Principal Data Scientist,130000,EUR,148261,DE,100,DE,M,2020SEFTPrincipal Data Scientist130000EUR148261DE100DEM
2020,MI,FT,Data Scientist,34000,EUR,38776,ES,100,ES,M,2020MIFTData Scientist34000EUR38776ES100ESM
2020,MI,FT,Data Scientist,118000,USD,118000,US,100,US,M,2020MIFTData Scientist118000USD118000US100USM
2020,SE,FT,Data Scientist,120000,USD,120000,US,50,US,L,2020SEFTData Scientist120000USD120000US50USL
2020,MI,FT,Data Scientist,138350,USD,138350,US,100,US,M,2020MIFTData Scientist138350USD138350US100USM
2020,MI,FT,Data Engineer,110000,USD,110000,US,100,US,L,2020MIFTData Engineer110000USD110000US100USL
2020,MI,FT,Data Engineer,130800,USD,130800,ES,100,US,M,2020MIFTData Engineer130800USD130800ES100USM
2020,EN,PT,Data Scientist,19000,EUR,21669,IT,50,IT,S,2020ENPTData Scientist19000EUR21669IT50ITS
2020,SE,FT,Data Scientist,412000,USD,412000,US,100,US,L,2020SEFTData Scientist412000USD412000US100USL
2020,SE,FT,Machine Learning Engineer,40000,EUR,45618,HR,100,HR,S,2020SEFTMachine Learning Engineer40000EUR45618HR100HRS
2020,EN,FT,Data Scientist,55000,EUR,62726,DE,50,DE,S,2020ENFTData Scientist55000EUR62726DE50DES
2020,EN,FT,Data Scientist,43200,EUR,49268,DE,0,DE,S,2020ENFTData Scientist43200EUR49268DE0DES
2020,SE,FT,Data Science Manager,190200,USD,190200,US,100,US,M,2020SEFTData Science Manager190200USD190200US100USM
2020,EN,FT,Data Scientist,105000,USD,105000,US,100,US,S,2020ENFTData Scientist105000USD105000US100USS
2020,SE,FT,Data Scientist,80000,EUR,91237,AT,0,AT,S,2020SEFTData Scientist80000EUR91237AT0ATS
2020,MI,FT,Data Scientist,55000,EUR,62726,FR,50,LU,S,2020MIFTData Scientist55000EUR62726FR50LUS
2020,MI,FT,Data Scientist,37000,EUR,42197,FR,50,FR,S,2020MIFTData Scientist37000EUR42197FR50FRS
2021,EN,FT,Research Scientist,60000,GBP,82528,GB,50,GB,L,2021ENFTResearch Scientist60000GBP82528GB50GBL
2021,EX,FT,BI Data Analyst,150000,USD,150000,IN,100,US,L,2021EXFTBI Data Analyst150000USD150000IN100USL
2021,EX,FT,Head of Data,235000,USD,235000,US,100,US,L,2021EXFTHead of Data235000USD235000US100USL
2021,SE,FT,Data Scientist,45000,EUR,53192,FR,50,FR,L,2021SEFTData Scientist45000EUR53192FR50FRL
2021,MI,FT,BI Data Analyst,100000,USD,100000,US,100,US,M,2021MIFTBI Data Analyst100000USD100000US100USM
2021,MI,PT,3D Computer Vision Researcher,400000,INR,5409,IN,50,IN,M,2021MIPT3D Computer Vision Researcher400000INR5409IN50INM
2021,MI,CT,ML Engineer,270000,USD,270000,US,100,US,L,2021MICTML Engineer270000USD270000US100USL
2021,EN,FT,Data Analyst,80000,USD,80000,US,100,US,M,2021ENFTData Analyst80000USD80000US100USM
2021,SE,FT,Data Analytics Engineer,67000,EUR,79197,DE,100,DE,L,2021SEFTData Analytics Engineer67000EUR79197DE100DEL
2021,MI,FT,Data Engineer,140000,USD,140000,US,100,US,L,2021MIFTData Engineer140000USD140000US100USL
2021,MI,FT,Applied Data Scientist,68000,CAD,54238,GB,50,CA,L,2021MIFTApplied Data Scientist68000CAD54238GB50CAL
2021,MI,FT,Machine Learning Engineer,40000,EUR,47282,ES,100,ES,S,2021MIFTMachine Learning Engineer40000EUR47282ES100ESS
2021,EX,FT,Director of Data Science,130000,EUR,153667,IT,100,PL,L,2021EXFTDirector of Data Science130000EUR153667IT100PLL
2021,MI,FT,Data Engineer,110000,PLN,28476,PL,100,PL,L,2021MIFTData Engineer110000PLN28476PL100PLL
2021,EN,FT,Data Analyst,50000,EUR,59102,FR,50,FR,M,2021ENFTData Analyst50000EUR59102FR50FRM
2021,MI,FT,Data Analytics Engineer,110000,USD,110000,US,100,US,L,2021MIFTData Analytics Engineer110000USD110000US100USL
2021,SE,FT,Lead Data Analyst,170000,USD,170000,US,100,US,L,2021SEFTLead Data Analyst170000USD170000US100USL
2021,SE,FT,Data Analyst,80000,USD,80000,BG,100,US,S,2021SEFTData Analyst80000USD80000BG100USS
2021,SE,FT,Marketing Data Analyst,75000,EUR,88654,GR,100,DK,L,2021SEFTMarketing Data Analyst75000EUR88654GR100DKL
2021,EN,FT,Data Science Consultant,65000,EUR,76833,DE,100,DE,S,2021ENFTData Science Consultant65000EUR76833DE100DES
2021,MI,FT,Lead Data Analyst,1450000,INR,19609,IN,100,IN,L,2021MIFTLead Data Analyst1450000INR19609IN100INL
2021,SE,FT,Lead Data Engineer,276000,USD,276000,US,0,US,L,2021SEFTLead Data Engineer276000USD276000US0USL
2021,EN,FT,Data Scientist,2200000,INR,29751,IN,50,IN,L,2021ENFTData Scientist2200000INR29751IN50INL
2021,MI,FT,Cloud Data Engineer,120000,SGD,89294,SG,50,SG,L,2021MIFTCloud Data Engineer120000SGD89294SG50SGL
2021,EN,PT,AI Scientist,12000,USD,12000,BR,100,US,S,2021ENPTAI Scientist12000USD12000BR100USS
2021,MI,FT,Financial Data Analyst,450000,USD,450000,US,100,US,L,2021MIFTFinancial Data Analyst450000USD450000US100USL
2021,EN,FT,Computer Vision Software Engineer,70000,USD,70000,US,100,US,M,2021ENFTComputer Vision Software Engineer70000USD70000US100USM
2021,MI,FT,Computer Vision Software Engineer,81000,EUR,95746,DE,100,US,S,2021MIFTComputer Vision Software Engineer81000EUR95746DE100USS
2021,MI,FT,Data Analyst,75000,USD,75000,US,0,US,L,2021MIFTData Analyst75000USD75000US0USL
2021,SE,FT,Data Engineer,150000,USD,150000,US,100,US,L,2021SEFTData Engineer150000USD150000US100USL
2021,MI,FT,BI Data Analyst,11000000,HUF,36259,HU,50,US,L,2021MIFTBI Data Analyst11000000HUF36259HU50USL
2021,MI,FT,Data Analyst,62000,USD,62000,US,0,US,L,2021MIFTData Analyst62000USD62000US0USL
2021,MI,FT,Data Scientist,73000,USD,73000,US,0,US,L,2021MIFTData Scientist73000USD73000US0USL
2021,MI,FT,Data Analyst,37456,GBP,51519,GB,50,GB,L,2021MIFTData Analyst37456GBP51519GB50GBL
2021,MI,FT,Research Scientist,235000,CAD,187442,CA,100,CA,L,2021MIFTResearch Scientist235000CAD187442CA100CAL
2021,SE,FT,Data Engineer,115000,USD,115000,US,100,US,S,2021SEFTData Engineer115000USD115000US100USS
2021,SE,FT,Data Engineer,150000,USD,150000,US,100,US,M,2021SEFTData Engineer150000USD150000US100USM
2021,EN,FT,Data Engineer,2250000,INR,30428,IN,100,IN,L,2021ENFTData Engineer2250000INR30428IN100INL
2021,SE,FT,Machine Learning Engineer,80000,EUR,94564,DE,50,DE,L,2021SEFTMachine Learning Engineer80000EUR94564DE50DEL
2021,SE,FT,Director of Data Engineering,82500,GBP,113476,GB,100,GB,M,2021SEFTDirector of Data Engineering82500GBP113476GB100GBM
2021,SE,FT,Lead Data Engineer,75000,GBP,103160,GB,100,GB,S,2021SEFTLead Data Engineer75000GBP103160GB100GBS
2021,EN,PT,AI Scientist,12000,USD,12000,PK,100,US,M,2021ENPTAI Scientist12000USD12000PK100USM
2021,MI,FT,Data Engineer,38400,EUR,45391,NL,100,NL,L,2021MIFTData Engineer38400EUR45391NL100NLL
2021,EN,FT,Machine Learning Scientist,225000,USD,225000,US,100,US,L,2021ENFTMachine Learning Scientist225000USD225000US100USL
2021,MI,FT,Data Scientist,50000,USD,50000,NG,100,NG,L,2021MIFTData Scientist50000USD50000NG100NGL
2021,MI,FT,Data Science Engineer,34000,EUR,40189,GR,100,GR,M,2021MIFTData Science Engineer34000EUR40189GR100GRM
2021,EN,FT,Data Analyst,90000,USD,90000,US,100,US,S,2021ENFTData Analyst90000USD90000US100USS
2021,MI,FT,Data Engineer,200000,USD,200000,US,100,US,L,2021MIFTData Engineer200000USD200000US100USL
2021,MI,FT,Big Data Engineer,60000,USD,60000,ES,50,RO,M,2021MIFTBig Data Engineer60000USD60000ES50ROM
2021,SE,FT,Principal Data Engineer,200000,USD,200000,US,100,US,M,2021SEFTPrincipal Data Engineer200000USD200000US100USM
2021,EN,FT,Data Analyst,50000,USD,50000,US,100,US,M,2021ENFTData Analyst50000USD50000US100USM
2021,EN,FT,Applied Data Scientist,80000,GBP,110037,GB,0,GB,L,2021ENFTApplied Data Scientist80000GBP110037GB0GBL
2021,EN,PT,Data Analyst,8760,EUR,10354,ES,50,ES,M,2021ENPTData Analyst8760EUR10354ES50ESM
2021,MI,FT,Principal Data Scientist,151000,USD,151000,US,100,US,L,2021MIFTPrincipal Data Scientist151000USD151000US100USL
2021,SE,FT,Machine Learning Scientist,120000,USD,120000,US,50,US,S,2021SEFTMachine Learning Scientist120000USD120000US50USS
2021,MI,FT,Data Scientist,700000,INR,9466,IN,0,IN,S,2021MIFTData Scientist700000INR9466IN0INS
2021,EN,FT,Machine Learning Engineer,20000,USD,20000,IN,100,IN,S,2021ENFTMachine Learning Engineer20000USD20000IN100INS
2021,SE,FT,Lead Data Scientist,3000000,INR,40570,IN,50,IN,L,2021SEFTLead Data Scientist3000000INR40570IN50INL
2021,EN,FT,Machine Learning Developer,100000,USD,100000,IQ,50,IQ,S,2021ENFTMachine Learning Developer100000USD100000IQ50IQS
2021,EN,FT,Data Scientist,42000,EUR,49646,FR,50,FR,M,2021ENFTData Scientist42000EUR49646FR50FRM
2021,MI,FT,Applied Machine Learning Scientist,38400,USD,38400,VN,100,US,M,2021MIFTApplied Machine Learning Scientist38400USD38400VN100USM
2021,SE,FT,Computer Vision Engineer,24000,USD,24000,BR,100,BR,M,2021SEFTComputer Vision Engineer24000USD24000BR100BRM
2021,EN,FT,Data Scientist,100000,USD,100000,US,0,US,S,2021ENFTData Scientist100000USD100000US0USS
2021,MI,FT,Data Analyst,90000,USD,90000,US,100,US,M,2021MIFTData Analyst90000USD90000US100USM
2021,MI,FT,ML Engineer,7000000,JPY,63711,JP,50,JP,S,2021MIFTML Engineer7000000JPY63711JP50JPS
2021,MI,FT,ML Engineer,8500000,JPY,77364,JP,50,JP,S,2021MIFTML Engineer8500000JPY77364JP50JPS
2021,SE,FT,Principal Data Scientist,220000,USD,220000,US,0,US,L,2021SEFTPrincipal Data Scientist220000USD220000US0USL
2021,EN,FT,Data Scientist,80000,USD,80000,US,100,US,M,2021ENFTData Scientist80000USD80000US100USM
2021,MI,FT,Data Analyst,135000,USD,135000,US,100,US,L,2021MIFTData Analyst135000USD135000US100USL
2021,SE,FT,Data Science Manager,240000,USD,240000,US,0,US,L,2021SEFTData Science Manager240000USD240000US0USL
2021,SE,FT,Data Engineering Manager,150000,USD,150000,US,0,US,L,2021SEFTData Engineering Manager150000USD150000US0USL
2021,MI,FT,Data Scientist,82500,USD,82500,US,100,US,S,2021MIFTData Scientist82500USD82500US100USS
2021,MI,FT,Data Engineer,100000,USD,100000,US,100,US,L,2021MIFTData Engineer100000USD100000US100USL
2021,SE,FT,Machine Learning Engineer,70000,EUR,82744,BE,50,BE,M,2021SEFTMachine Learning Engineer70000EUR82744BE50BEM
2021,MI,FT,Research Scientist,53000,EUR,62649,FR,50,FR,M,2021MIFTResearch Scientist53000EUR62649FR50FRM
2021,MI,FT,Data Engineer,90000,USD,90000,US,100,US,L,2021MIFTData Engineer90000USD90000US100USL
2021,SE,FT,Data Engineering Manager,153000,USD,153000,US,100,US,L,2021SEFTData Engineering Manager153000USD153000US100USL
2021,SE,FT,Cloud Data Engineer,160000,USD,160000,BR,100,US,S,2021SEFTCloud Data Engineer160000USD160000BR100USS
2021,SE,FT,Director of Data Science,168000,USD,168000,JP,0,JP,S,2021SEFTDirector of Data Science168000USD168000JP0JPS
2021,MI,FT,Data Scientist,150000,USD,150000,US,100,US,M,2021MIFTData Scientist150000USD150000US100USM
2021,MI,FT,Data Scientist,95000,CAD,75774,CA,100,CA,L,2021MIFTData Scientist95000CAD75774CA100CAL
2021,EN,FT,Data Scientist,13400,USD,13400,UA,100,UA,L,2021ENFTData Scientist13400USD13400UA100UAL
2021,SE,FT,Data Science Manager,144000,USD,144000,US,100,US,L,2021SEFTData Science Manager144000USD144000US100USL
2021,SE,FT,Data Science Engineer,159500,CAD,127221,CA,50,CA,L,2021SEFTData Science Engineer159500CAD127221CA50CAL
2021,MI,FT,Data Scientist,160000,SGD,119059,SG,100,IL,M,2021MIFTData Scientist160000SGD119059SG100ILM
2021,MI,FT,Applied Machine Learning Scientist,423000,USD,423000,US,50,US,L,2021MIFTApplied Machine Learning Scientist423000USD423000US50USL
2021,SE,FT,Data Analytics Manager,120000,USD,120000,US,100,US,M,2021SEFTData Analytics Manager120000USD120000US100USM
2021,EN,FT,Machine Learning Engineer,125000,USD,125000,US,100,US,S,2021ENFTMachine Learning Engineer125000USD125000US100USS
2021,EX,FT,Head of Data,230000,USD,230000,RU,50,RU,L,2021EXFTHead of Data230000USD230000RU50RUL
2021,EX,FT,Head of Data Science,85000,USD,85000,RU,0,RU,M,2021EXFTHead of Data Science85000USD85000RU0RUM
2021,MI,FT,Data Engineer,24000,EUR,28369,MT,50,MT,L,2021MIFTData Engineer24000EUR28369MT50MTL
2021,EN,FT,Data Science Consultant,54000,EUR,63831,DE,50,DE,L,2021ENFTData Science Consultant54000EUR63831DE50DEL
2021,EX,FT,Director of Data Science,110000,EUR,130026,DE,50,DE,M,2021EXFTDirector of Data Science110000EUR130026DE50DEM
2021,SE,FT,Data Specialist,165000,USD,165000,US,100,US,L,2021SEFTData Specialist165000USD165000US100USL
2021,EN,FT,Data Engineer,80000,USD,80000,US,100,US,L,2021ENFTData Engineer80000USD80000US100USL
2021,EX,FT,Director of Data Science,250000,USD,250000,US,0,US,L,2021EXFTDirector of Data Science250000USD250000US0USL
2021,EN,FT,BI Data Analyst,55000,USD,55000,US,50,US,S,2021ENFTBI Data Analyst55000USD55000US50USS
2021,MI,FT,Data Architect,150000,USD,150000,US,100,US,L,2021MIFTData Architect150000USD150000US100USL
2021,MI,FT,Data Architect,170000,USD,170000,US,100,US,L,2021MIFTData Architect170000USD170000US100USL
2021,MI,FT,Data Engineer,60000,GBP,82528,GB,100,GB,L,2021MIFTData Engineer60000GBP82528GB100GBL
2021,EN,FT,Data Analyst,60000,USD,60000,US,100,US,S,2021ENFTData Analyst60000USD60000US100USS
2021,SE,FT,Principal Data Scientist,235000,USD,235000,US,100,US,L,2021SEFTPrincipal Data Scientist235000USD235000US100USL
2021,SE,FT,Research Scientist,51400,EUR,60757,PT,50,PT,L,2021SEFTResearch Scientist51400EUR60757PT50PTL
2021,SE,FT,Data Engineering Manager,174000,USD,174000,US,100,US,L,2021SEFTData Engineering Manager174000USD174000US100USL
2021,MI,FT,Data Scientist,58000,MXN,2859,MX,0,MX,S,2021MIFTData Scientist58000MXN2859MX0MXS
2021,MI,FT,Data Scientist,30400000,CLP,40038,CL,100,CL,L,2021MIFTData Scientist30400000CLP40038CL100CLL
2021,EN,FT,Machine Learning Engineer,81000,USD,81000,US,50,US,S,2021ENFTMachine Learning Engineer81000USD81000US50USS
2021,MI,FT,Data Scientist,420000,INR,5679,IN,100,US,S,2021MIFTData Scientist420000INR5679IN100USS
2021,MI,FT,Big Data Engineer,1672000,INR,22611,IN,0,IN,L,2021MIFTBig Data Engineer1672000INR22611IN0INL
2021,MI,FT,Data Scientist,76760,EUR,90734,DE,50,DE,L,2021MIFTData Scientist76760EUR90734DE50DEL
2021,MI,FT,Data Engineer,22000,EUR,26005,RO,0,US,L,2021MIFTData Engineer22000EUR26005RO0USL
2021,SE,FT,Finance Data Analyst,45000,GBP,61896,GB,50,GB,L,2021SEFTFinance Data Analyst45000GBP61896GB50GBL
2021,MI,FL,Machine Learning Scientist,12000,USD,12000,PK,50,PK,M,2021MIFLMachine Learning Scientist12000USD12000PK50PKM
2021,MI,FT,Data Engineer,4000,USD,4000,IR,100,IR,M,2021MIFTData Engineer4000USD4000IR100IRM
2021,SE,FT,Data Analytics Engineer,50000,USD,50000,VN,100,GB,M,2021SEFTData Analytics Engineer50000USD50000VN100GBM
2021,EX,FT,Data Science Consultant,59000,EUR,69741,FR,100,ES,S,2021EXFTData Science Consultant59000EUR69741FR100ESS
2021,SE,FT,Data Engineer,65000,EUR,76833,RO,50,GB,S,2021SEFTData Engineer65000EUR76833RO50GBS
2021,MI,FT,Machine Learning Engineer,74000,USD,74000,JP,50,JP,S,2021MIFTMachine Learning Engineer74000USD74000JP50JPS
2021,SE,FT,Data Science Manager,152000,USD,152000,US,100,FR,L,2021SEFTData Science Manager152000USD152000US100FRL
2021,EN,FT,Machine Learning Engineer,21844,USD,21844,CO,50,CO,M,2021ENFTMachine Learning Engineer21844USD21844CO50COM
2021,MI,FT,Big Data Engineer,18000,USD,18000,MD,0,MD,S,2021MIFTBig Data Engineer18000USD18000MD0MDS
2021,SE,FT,Data Science Manager,174000,USD,174000,US,100,US,L,2021SEFTData Science Manager174000USD174000US100USL
2021,SE,FT,Research Scientist,120500,CAD,96113,CA,50,CA,L,2021SEFTResearch Scientist120500CAD96113CA50CAL
2021,MI,FT,Data Scientist,147000,USD,147000,US,50,US,L,2021MIFTData Scientist147000USD147000US50USL
2021,EN,FT,BI Data Analyst,9272,USD,9272,KE,100,KE,S,2021ENFTBI Data Analyst9272USD9272KE100KES
2021,SE,FT,Machine Learning Engineer,1799997,INR,24342,IN,100,IN,L,2021SEFTMachine Learning Engineer1799997INR24342IN100INL
2021,SE,FT,Data Science Manager,4000000,INR,54094,IN,50,US,L,2021SEFTData Science Manager4000000INR54094IN50USL
2021,EN,FT,Data Science Consultant,90000,USD,90000,US,100,US,S,2021ENFTData Science Consultant90000USD90000US100USS
2021,MI,FT,Data Scientist,52000,EUR,61467,DE,50,AT,M,2021MIFTData Scientist52000EUR61467DE50ATM
2021,SE,FT,Machine Learning Infrastructure Engineer,195000,USD,195000,US,100,US,M,2021SEFTMachine Learning Infrastructure Engineer195000USD195000US100USM
2021,MI,FT,Data Scientist,32000,EUR,37825,ES,100,ES,L,2021MIFTData Scientist32000EUR37825ES100ESL
2021,SE,FT,Research Scientist,50000,USD,50000,FR,100,US,S,2021SEFTResearch Scientist50000USD50000FR100USS
2021,MI,FT,Data Scientist,160000,USD,160000,US,100,US,L,2021MIFTData Scientist160000USD160000US100USL
2021,MI,FT,Data Scientist,69600,BRL,12901,BR,0,BR,S,2021MIFTData Scientist69600BRL12901BR0BRS
2021,SE,FT,Machine Learning Engineer,200000,USD,200000,US,100,US,L,2021SEFTMachine Learning Engineer200000USD200000US100USL
2021,SE,FT,Data Engineer,165000,USD,165000,US,0,US,M,2021SEFTData Engineer165000USD165000US0USM
2021,MI,FL,Data Engineer,20000,USD,20000,IT,0,US,L,2021MIFLData Engineer20000USD20000IT0USL
2021,SE,FT,Data Analytics Manager,120000,USD,120000,US,0,US,L,2021SEFTData Analytics Manager120000USD120000US0USL
2021,MI,FT,Machine Learning Engineer,21000,EUR,24823,SI,50,SI,L,2021MIFTMachine Learning Engineer21000EUR24823SI50SIL
2021,MI,FT,Research Scientist,48000,EUR,56738,FR,50,FR,S,2021MIFTResearch Scientist48000EUR56738FR50FRS
2021,MI,FT,Data Engineer,48000,GBP,66022,HK,50,GB,S,2021MIFTData Engineer48000GBP66022HK50GBS
2021,EN,FT,Big Data Engineer,435000,INR,5882,IN,0,CH,L,2021ENFTBig Data Engineer435000INR5882IN0CHL
2021,EN,FT,Machine Learning Engineer,21000,EUR,24823,DE,50,DE,M,2021ENFTMachine Learning Engineer21000EUR24823DE50DEM
2021,SE,FT,Principal Data Engineer,185000,USD,185000,US,100,US,L,2021SEFTPrincipal Data Engineer185000USD185000US100USL
2021,EN,PT,Computer Vision Engineer,180000,DKK,28609,DK,50,DK,S,2021ENPTComputer Vision Engineer180000DKK28609DK50DKS
2021,MI,FT,Data Scientist,76760,EUR,90734,DE,50,DE,L,2021MIFTData Scientist76760EUR90734DE50DEL
2021,MI,FT,Machine Learning Engineer,75000,EUR,88654,BE,100,BE,M,2021MIFTMachine Learning Engineer75000EUR88654BE100BEM
2021,SE,FT,Data Analytics Manager,140000,USD,140000,US,100,US,L,2021SEFTData Analytics Manager140000USD140000US100USL
2021,MI,FT,Machine Learning Engineer,180000,PLN,46597,PL,100,PL,L,2021MIFTMachine Learning Engineer180000PLN46597PL100PLL
2021,MI,FT,Data Scientist,85000,GBP,116914,GB,50,GB,L,2021MIFTData Scientist85000GBP116914GB50GBL
2021,MI,FT,Data Scientist,2500000,INR,33808,IN,0,IN,M,2021MIFTData Scientist2500000INR33808IN0INM
2021,MI,FT,Data Scientist,40900,GBP,56256,GB,50,GB,L,2021MIFTData Scientist40900GBP56256GB50GBL
2021,SE,FT,Machine Learning Scientist,225000,USD,225000,US,100,CA,L,2021SEFTMachine Learning Scientist225000USD225000US100CAL
2021,EX,CT,Principal Data Scientist,416000,USD,416000,US,100,US,S,2021EXCTPrincipal Data Scientist416000USD416000US100USS
2021,SE,FT,Data Scientist,110000,CAD,87738,CA,100,CA,S,2021SEFTData Scientist110000CAD87738CA100CAS
2021,MI,FT,Data Scientist,75000,EUR,88654,DE,50,DE,L,2021MIFTData Scientist75000EUR88654DE50DEL
2021,SE,FT,Data Scientist,135000,USD,135000,US,0,US,L,2021SEFTData Scientist135000USD135000US0USL
2021,SE,FT,Data Analyst,90000,CAD,71786,CA,100,CA,M,2021SEFTData Analyst90000CAD71786CA100CAM
